1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 30 31 32 33 34 35 36 37 38 39 40 41 42 43 44 45 46 47 48 49 50 51 52 53 54 55 56 57 58 59 60 61 62 63 64 65 66 67 68 69 70 71 72 73 74 75 76 77 78 79 80 81 82 83 84 85 86 87 88 89 90 91 92 93 94 95 96 97 98 99 100 101 102 103 104 105 106 107 108 109 110 111 112 113 114 115 116 117 118 119 120 121 122 123 124 125 126 127 128 129 130 131 132 133 134 135 136 137 138 139 140 141 142 143 144 145 146 147 148 149 150
555 549 1638 1448 534 1424 -708 -531 -1239 -1392 0 1020 -1190 0 1485 805 0 -1458 0 0 316 -960 -1368 -162 156 -1071 -1071 1404 0 0 -447 1001 -1085 0 755 -1176 0 -556 -1323 -910 0 834 -924 0 264 -992 0 0 0 381 0 0 381 0 -672 -560 -896 -888 0 0 -756 -972 0 0 208 -791 756 540 -202 0 -194 0 0 -776 -736 -172 -445 -258 -88 564 368 -450 0 0 0 0 0 -264 312 684 0 -345 0 0 0 0 0 0 0 0 -385 0 0 0 468 0 0 0 0 -196 0 0 0 0 0 0 0 0 -320 195 0 0 360 -62 0 -120 0 0 0 150 0 0 0 0 0 -104 0 0 0 0 0 0 0 0 0 0 0 0 0 0
558 552 1647 1456 537 1432 -712 -534 -1246 -1400 0 1026 -1197 1512 0 810 -1014 -1467 -480 1148 318 -966 -1377 -163 157 -1078 -1078 1413 0 -1043 -450 1008 -1092 0 760 -1184 864 -560 -1332 -917 -1269 840 -931 -1179 266 -1000 0 -396 0 384 610 0 0 -112 -678 -565 -904 0 452 0 -763 0 0 0 210 -798 763 545 0 0 0 -720 -808 0 -744 -174 -450 -261 0 0 372 -455 0 0 640 0 0 -268 0 0 0 0 0 0 0 0 0 549 0 0 0 0 0 0 477 0 0 -150 0 0 0 0 0 0 0 -76 287 -344 -328 0 0 0 0 0 0 -124 29 0 0 0 0 0 0 0 0 -112 0 0 0 0 0 0 0 0 0 0 0 0 0 0
561 555 1656 1464 540 1440 -716 0 -1253 -1408 0 1032 -1204 1521 1494 0 -1020 -1476 -483 1155 320 -972 -1386 -164 0 -1085 -1085 1422 0 0 -453 1015 -1099 0 765 -1192 870 0 -1341 0 -1278 846 -938 0 268 -1008 0 -399 1064 387 615 -252 0 0 -684 -570 -912 -896 456 0 -770 -981 0 0 212 -805 0 0 0 0 0 0 -816 -784 0 -176 -455 -264 -89 0 0 0 0 616 648 -855 0 0 0 0 0 -350 -365 0 0 0 0 558 0 -116 0 462 0 0 486 0 0 0 567 0 0 0 0 0 0 -78 294 0 0 0 0 0 0 -64 0 -128 0 0 0 0 0 0 0 0 0 0 0 0 0 0 63 0 0 96 0 0 0 0 0 0
564 558 1665 1472 543 1448 -720 -537 -1260 -1416 0 1038 -1211 1530 1503 815 0 0 -486 1162 322 0 -1395 0 158 0 -1092 1431 0 0 -456 0 -1106 0 770 0 0 -564 0 -924 -1287 852 -945 -1188 270 0 0 -402 1072 390 620 -254 0 -113 -690 -575 -920 -904 460 0 -777 0 0 208 214 0 770 0 -204 0 -196 0 -824 0 0 -178 0 -267 -90 570 0 0 0 623 0 -864 0 0 0 0 0 -355 -370 0 0 0 0 0 0 0 0 0 0 171 0 0 0 -153 0 -200 0 0 0 0 0 0 0 0 0 0 0 0 0 0 70 0 0 0 0 0 -234 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
567 561 1674 1480 546 1456 -724 -540 -1267 -1424 0 1044 -1218 1539 1512 820 -1026 -1485 -489 1169 324 -978 0 -165 159 -1092 -1099 1440 0 -1050 -459 0 -1113 0 775 -1200 876 -568 0 -931 -1296 858 -952 -1197 272 -1016 0 -405 0 393 0 -256 384 -114 -696 0 -928 -912 464 0 0 0 0 210 0 0 0 0 -206 0 0 -728 -832 -792 -752 -180 -460 -270 -91 576 376 -460 0 630 656 -873 -729 0 316 0 0 0 -375 0 0 0 -558 567 0 -118 0 469 0 0 0 0 0 0 576 0 0 0 0 0 0 -80 0 0 0 200 0 0 0 0 0 0 0 0 0 0 0 0 0 -100 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
570 564 1683 1488 549 1464 -728 0 -1274 -1432 0 1050 0 1548 1521 825 -1032 -1494 -492 1176 326 -984 0 -166 160 -1099 -1106 1449 900 -1057 -462 1022 0 0 780 -1208 882 -572 0 0 0 864 -959 0 274 -1024 -750 -408 1080 396 625 -258 387 -115 0 -580 0 -920 468 0 -784 -990 0 212 0 -812 0 550 -208 0 -198 -736 0 -800 0 0 0 0 -92 582 380 -465 0 0 664 0 -738 -272 320 693 0 -360 0 0 -260 0 -567 576 -469 -120 0 0 -264 0 0 0 -265 0 0 -204 0 324 432 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -176 0 -243 0 0 0 216 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
573 567 1692 1496 552 1472 -732 -543 0 -1440 0 1056 0 1557 1530 830 -1038 -1503 -495 1183 328 -990 -1404 -167 0 -1106 -1113 0 906 -1064 0 1029 -1120 0 785 -1216 888 -576 0 -938 0 870 0 0 276 -1032 0 -411 1088 399 630 0 390 -116 -702 0 0 0 0 0 -791 -999 0 214 216 0 777 0 -210 0 -200 0 0 -808 0 0 -465 0 -93 0 384 0 0 0 672 -882 0 -276 0 0 0 -365 -380 0 0 0 -576 0 -476 0 0 476 0 0 495 0 0 0 585 -208 0 0 0 315 0 0 0 0 0 0 0 0 0 0 0 -132 30 0 -184 0 0 -147 0 0 0 0 0 0 0 0 0 90 0 0 0 0 0 0 0 0
576 570 1701 1504 555 1480 -736 -546 -1281 -1448 0 1062 -1225 1566 1539 0 -1044 -1512 -498 1190 330 -996 0 0 161 -1113 0 0 912 -1071 -465 1036 -1127 0 790 -1224 0 0 -1350 -945 -1305 876 -966 -1206 278 -1040 -756 -414 0 402 635 -260 393 -117 -708 -585 -936 -928 472 0 -798 -1008 0 0 218 -819 784 555 -212 0 -202 -744 -840 0 0 -182 -470 -273 -94 0 0 0 0 0 0 0 0 -280 0 702 0 0 -385 0 -264 0 0 585 0 0 -392 0 -268 0 0 0 0 0 594 0 0 0 0 322 0 0 301 0 0 0 180 0 0 0 0 -136 0 0 0 0 0 0 0 0 0 0 0 126 0 0 0 0 0 0 0 0 0 0 0 0
579 573 1710 1512 558 1488 -740 -549 -1288 -1456 0 1068 -1232 1575 1548 835 -1050 -1521 -501 1197 332 -1002 0 -168 162 -1120 -1120 1458 918 -1078 0 1043 -1134 0 795 -1232 894 -580 -1359 -952 -1314 882 -973 -1215 280 -1048 -762 -417 0 0 640 -262 0 -118 -714 -590 -944 0 0 0 -805 0 0 216 0 -826 0 560 -214 0 -204 0 0 -816 0 0 0 -276 0 588 0 0 0 0 0 0 -747 0 0 0 0 0 0 0 0 0 -585 0 0 0 -399 0 0 0 504 -371 -270 -156 0 0 0 0 441 329 0 0 0 0 0 205 185 31 0 -66 0 0 0 0 0 156 0 0 100 0 0 -120 0 0 -144 0 0 0 0 0 0 0 0 0 0 0
582 576 1719 1520 561 1496 -744 -552 -1295 0 0 1074 -1239 1584 1557 840 -1056 -1530 -504 1204 0 0 -1413 -169 163 -1127 -1127 0 924 -1085 -468 1050 -1141 0 800 0 900 -584 0 0 0 888 0 -1224 282 0 -768 0 1096 405 0 -264 396 -119 0 -595 -952 0 476 0 -812 -1017 0 218 220 -833 791 0 -216 0 0 0 0 0 0 0 0 0 -95 0 0 -470 0 637 680 -891 0 0 0 0 0 -370 0 0 0 0 -594 594 0 0 0 0 0 174 0 0 -275 0 603 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 31 0 0 0 0 0 0 0 0 0 0 0 0 0 70 0 0 0 -63 0 0 0 0 0
585 579 1728 1528 564 1504 -748 -555 -1302 -1464 0 1080 -1246 1593 1566 845 -1062 -1539 -507 0 334 -1008 -1422 -170 164 -1134 -1134 1467 930 0 -471 0 0 0 0 0 906 -588 -1368 -959 -1323 894 -980 0 0 -1056 -774 0 0 408 0 -266 399 -120 -720 -600 0 -936 0 0 0 -1026 0 220 222 -840 798 0 0 0 0 -752 -848 -824 0 0 0 0 0 0 0 0 0 0 688 0 -756 0 0 0 0 -375 -390 0 -268 0 0 0 -483 -122 0 0 -272 177 0 0 0 0 612 0 0 0 0 0 -98 0 0 -352 -336 0 190 32 0 -68 72 -140 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 99 0 0 0 0 0 0 0 0
588 582 0 1536 567 1512 -752 -558 -1309 -1472 0 1086 -1253 1602 1575 850 -1068 -1548 -510 1211 336 -1014 -1431 -171 0 -1141 -1141 0 0 -1092 -474 0 -1148 0 0 -1240 0 -592 -1377 0 -1332 900 -987 -1233 284 0 0 -420 1104 411 0 -268 0 -121 -726 -605 0 0 0 0 0 -1035 0 0 0 0 0 0 -218 0 0 0 0 -832 0 -184 -475 0 0 594 0 0 0 0 0 -900 0 -284 0 711 0 -380 0 0 -272 0 0 0 -490 0 0 0 0 0 0 0 0 0 0 0 0 330 0 0 0 0 0 0 -344 0 0 0 0 0 0 0 0 0 0 162 0 0 0 0 0 -128 0 0 0 0 77 0 0 0 0 0 0 0 0 0
591 585 1737 0 570 0 -756 0 -1316 -1480 0 1092 -1260 1611 1584 855 -1074 -1557 -513 1218 338 -1020 -1440 -172 165 -1148 -1148 1476 936 -1099 0 1057 -1155 0 805 -1248 912 -596 -1386 0 0 0 -994 -1242 0 -1064 0 0 1112 414 645 -270 0 -122 -732 0 0 -944 480 0 -819 -1044 0 0 224 -847 805 0 -220 0 -206 0 0 0 -760 0 0 -279 -96 0 0 -475 0 644 696 -909 0 -288 0 0 0 0 0 0 -276 0 -603 0 -497 0 0 0 0 180 0 0 0 -159 0 0 0 0 450 336 0 0 0 0 0 0 195 0 0 0 74 0 0 0 0 0 0 0 0 0 225 0 85 0 0 0 0 0 0 0 0 0 0 0 0 0
594 588 1746 1544 573 1520 -760 -561 0 -1488 0 1098 -1267 1620 1593 860 -1080 0 -516 0 340 0 -1449 0 166 -1155 0 1485 942 -1106 -477 1064 -1162 0 810 -1256 918 -600 -1395 -966 -1341 906 0 -1251 286 -1072 0 0 0 417 650 0 402 0 -738 0 -960 0 0 0 -826 -1053 0 0 0 0 812 0 0 0 -208 0 0 0 -768 -186 -480 -282 -97 600 388 0 0 0 704 0 0 0 0 0 0 0 0 0 0 0 -612 0 0 -124 0 0 0 0 0 -378 0 -162 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 76 0 0 0 0 0 0 -154 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
597 591 1755 1552 576 1528 -764 -564 -1323 -1496 0 1104 -1274 1629 1602 865 -1086 0 -519 1225 0 -1026 -1458 -173 167 -1162 -1155 1494 0 -1113 0 1071 -1169 0 0 -1264 924 0 -1404 -973 -1350 912 -1001 -1260 288 -1080 -780 -423 0 0 0 0 405 -123 0 -610 -968 0 484 0 -833 -1062 0 222 226 0 819 565 -222 0 0 -760 0 0 -776 -188 -485 0 0 606 392 0 0 0 0 0 -765 0 324 0 0 -385 0 0 0 0 -621 0 0 0 -406 0 -276 183 513 0 0 0 0 -212 168 0 0 0 -100 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
600 594 1764 1560 579 1536 0 -567 -1330 -1504 0 1110 0 1638 1611 870 -1092 -1566 -522 1232 0 -1032 0 -174 0 -1169 -1162 1503 948 -1120 -480 1078 -1176 0 815 -1272 930 -604 0 -980 0 918 0 -1269 290 -1088 -786 -426 1120 420 655 0 408 -124 -744 -615 0 -952 488 0 -840 0 0 224 228 -854 0 0 0 0 -210 0 0 0 -784 -190 0 -285 -98 0 396 0 0 651 0 -918 -774 -292 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -385 0 0 621 -216 172 0 0 0 0 0 0 -360 0 210 0 33 0 0 0 0 0 0 0 0 0 0 0 0 0 0 90 135 0 0 84 0 0 0 0 0 0 0 0 0
603 597 1773 1568 582 0 -768 -570 -1337 -1512 0 1116 -1281 1647 1620 875 -1098 -1575 -525 1239 342 -1038 -1467 -175 168 -1176 -1169 1512 954 -1127 0 1085 -1183 0 820 -1280 936 -608 -1413 -987 -1359 0 -1008 -1278 292 -1096 0 -429 1128 0 0 -272 411 -125 0 0 0 -960 492 0 0 -1071 0 226 230 0 0 0 -224 0 0 0 -856 -840 -792 -192 0 -288 -99 612 0 -480 0 0 712 -927 -783 0 328 0 0 0 -395 0 0 0 0 0 -504 0 -413 483 0 0 0 0 0 0 630 0 176 336 0 0 0 0 308 0 0 0 200 0 369 0 0 -144 0 0 0 0 0 0 0 0 0 -136 0 0 0 0 0 0 0 0 0 0 0 0 0 0
606 600 1782 1576 585 1544 0 -573 -1344 -1520 0 1122 -1288 1656 1629 880 -1104 0 -528 1246 0 -1044 -1476 -176 169 -1183 0 0 960 -1134 -483 1092 -1190 0 0 -1288 942 -612 0 0 0 0 -1015 0 0 -1104 -792 -432 1136 423 660 0 0 -126 0 -620 -976 0 496 0 -847 -1080 0 228 0 -861 0 0 0 0 0 0 0 -848 0 0 0 -291 -100 0 400 -485 0 658 0 0 0 -296 332 720 0 -390 0 0 0 0 0 0 0 0 0 0 0 186 0 0 -280 0 0 0 180 342 0 343 0 0 315 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
609 603 1791 1584 588 1552 -772 -576 -1351 -1528 0 1128 -1295 1665 1638 885 -1110 -1584 -531 1253 344 -1050 -1485 -177 170 -1190 -1176 0 966 -1141 -486 1099 -1197 0 825 -1296 0 0 -1422 0 0 924 -1022 0 0 0 0 0 1144 426 665 -274 0 -127 -750 0 -984 0 500 0 -854 0 0 0 0 0 826 0 -226 0 0 -768 0 -856 -800 0 0 0 0 618 0 0 0 665 0 0 -792 -300 336 0 0 -395 -400 0 -280 0 0 0 -511 -126 -420 490 -280 0 0 -392 0 0 0 -220 0 0 0 0 0 0 322 -368 0 0 0 34 0 0 0 0 0 0 -192 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
612 606 1800 1592 591 1560 -776 -579 -1358 -1536 0 1134 -1302 1674 0 890 -1116 -1593 -534 1260 346 -1056 -1494 0 171 -1197 -1183 1521 972 -1148 -489 1106 -1204 0 830 0 948 -616 0 -994 -1368 0 -1029 -1287 294 -1112 0 -435 0 429 670 -276 414 -128 0 -625 0 0 504 0 -861 -1089 0 230 0 -868 833 570 0 0 -212 -776 0 0 0 0 0 -294 0 624 0 -490 0 0 0 0 0 0 0 729 0 0 -405 0 0 0 0 0 0 0 -427 497 -284 189 0 -399 -285 -165 639 -224 0 0 0 0 0 0 0 0 0 215 0 0 0 0 0 0 0 0 0 168 0 0 0 -105 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
615 609 1809 1600 594 1568 -780 -582 -1365 -1544 0 1140 -1309 1683 1647 895 -1122 -1602 0 1267 348 -1062 -1503 -178 0 -1204 -1190 1530 978 -1155 -492 1113 -1211 0 835 0 954 -620 -1431 -1001 -1377 0 0 -1296 0 0 -798 0 1152 432 0 -278 0 0 -756 -630 -992 -968 0 0 0 0 0 232 232 -875 0 575 0 0 -214 -784 -864 0 -808 -194 -490 0 -101 0 0 -495 0 0 0 -936 0 0 0 738 0 0 -410 0 0 0 0 0 -518 -128 0 0 0 0 522 0 0 0 0 -228 184 0 0 0 0 0 0 0 0 0 0 0 0 -70 78 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 108 0 104 0 0 0 0 0 0
618 612 1818 1608 597 1576 -784 -585 -1372 -1552 0 1146 -1316 1692 1656 900 -1128 -1611 -537 1274 350 0 0 -179 172 -1211 0 1539 984 -1162 -495 1120 -1218 0 840 0 960 -624 0 -1008 -1386 930 0 -1305 296 -1120 -804 -438 1160 435 675 -280 0 -129 -762 -635 -1000 0 508 0 -868 -1098 0 0 0 0 840 0 -228 0 0 -792 -872 -864 0 -196 0 0 -102 0 0 0 0 672 720 0 0 0 0 0 0 0 0 0 -284 0 -630 0 0 0 0 0 0 0 531 0 -290 0 0 0 188 0 0 0 0 0 0 0 0 220 205 0 0 -72 0 0 32 0 0 174 0 0 104 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
621 615 1827 1616 600 1584 -788 -588 -1379 -1560 0 1152 -1323 1701 1665 905 -1134 -1620 -540 1281 352 -1068 -1512 -180 173 -1218 -1197 1548 990 -1169 -498 0 -1225 0 0 -1304 966 0 -1440 -1015 -1395 0 -1036 -1314 0 -1128 -810 0 1168 0 680 -282 0 0 0 -640 0 0 512 0 -875 -1107 0 0 234 0 847 0 0 0 0 -800 -880 0 0 -198 -495 0 -103 630 0 -500 0 0 728 0 -801 0 340 0 0 -400 -415 0 0 0 -639 0 0 0 -434 0 0 0 540 -406 0 0 0 0 0 0 0 0 -102 -82 0 0 0 225 210 35 0 0 0 0 33 0 0 0 0 0 0 0 234 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
624 618 1836 1624 603 1592 -792 -591 -1386 -1568 0 1158 -1330 1710 1674 910 0 -1629 -543 1288 354 0 -1521 -181 174 -1225 -1204 1557 996 -1176 -501 1127 0 0 0 -1312 972 -628 -1449 0 -1404 936 0 -1323 0 0 -816 0 0 0 685 -284 0 0 0 0 -1008 -976 516 0 -882 -1116 0 0 236 -882 0 580 -230 0 -216 -808 0 0 -816 0 0 0 -104 0 0 0 0 679 736 0 0 0 344 747 0 0 -420 0 0 0 0 603 -525 0 0 504 0 0 549 0 -295 0 0 -232 0 0 0 350 0 0 0 0 -352 0 0 36 0 -74 0 0 0 0 -200 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
627 621 1845 1632 606 1600 -796 0 -1393 -1576 0 1164 0 1719 1683 915 -1140 -1638 -546 1295 356 -1074 -1530 0 175 -1232 -1211 1566 1002 -1183 -504 0 -1232 0 845 -1320 978 0 -1458 0 0 0 -1043 -1332 298 0 0 -441 1176 0 690 -286 0 0 -768 0 -1016 -984 520 0 -889 -1125 0 234 238 0 854 585 -232 0 0 -816 0 0 0 0 -500 0 0 636 0 0 0 686 744 0 0 -304 0 756 0 -405 0 0 0 0 0 612 0 0 -441 511 0 192 0 0 0 0 0 -236 0 0 0 0 0 -84 0 0 -360 0 0 0 378 0 0 -148 0 0 0 0 -252 -161 108 -110 0 -144 0 0 0 0 0 0 -70 0 0 0 0 0 0 0
630 624 1854 1640 609 1608 -800 -594 -1400 -1584 0 1170 -1337 1728 1692 920 -1146 -1647 -549 1302 0 -1080 -1539 0 176 0 0 1575 1008 -1190 0 1134 0 0 850 -1328 984 -632 -1467 -1022 -1413 942 -1050 0 0 -1136 -822 -444 0 438 0 0 417 -130 0 0 -1024 -992 524 0 0 0 0 236 240 0 0 590 -234 0 -218 0 -888 0 0 -200 0 0 0 0 404 -505 0 0 0 -945 0 -308 348 0 0 -410 0 0 -288 0 -648 621 0 -130 0 0 0 0 0 -413 -300 -168 0 0 0 348 0 0 0 -86 0 0 -368 0 215 0 387 0 0 0 0 0 0 0 0 0 0 0 0 0 0 144 0 0 0 0 0 0 0 0 0 0 0 0
633 627 1863 1648 612 1616 -804 -597 -1407 -1592 0 0 -1344 1737 1701 0 -1152 -1656 -552 1309 358 -1086 -1548 -182 177 -1239 0 1584 1014 0 -507 1141 -1239 0 855 -1336 990 0 0 -1029 -1422 948 0 -1341 0 0 -828 0 1184 441 695 -288 420 -131 -774 -645 -1032 0 528 0 -896 0 0 238 0 -889 861 595 -236 0 -220 -824 0 -872 0 -202 -505 0 0 642 408 0 0 693 0 0 0 0 0 0 0 0 0 0 0 0 0 630 0 0 0 0 0 195 0 -420 0 0 648 0 0 0 0 0 0 0 0 -376 -376 0 220 0 0 0 0 0 0 0 0 0 -261 0 0 0 0 0 95 153 0 0 0 0 0 112 0 0 0 0 0 16
636 630 1872 1656 615 1624 -808 -600 -1414 -1600 0 1176 0 1746 1710 925 -1158 -1665 -555 1316 360 -1092 -1557 -183 178 -1246 -1218 1593 0 -1197 -510 1148 -1246 0 0 -1344 996 -636 -1476 -1036 -1431 954 -1057 0 0 -1144 0 0 0 0 700 -290 423 -132 -780 0 -1040 0 0 0 -903 -1134 0 240 242 0 868 600 0 0 -222 -832 -896 -880 -824 -204 -510 -297 -105 0 0 0 0 700 0 -954 0 -312 352 765 0 0 -425 0 -292 0 -657 639 0 0 0 0 0 0 0 -427 0 0 0 0 0 0 459 0 0 0 0 0 0 0 225 0 0 0 80 0 34 0 0 0 0 0 0 0 0 0 100 0 0 0 0 0 0 0 0 0 0 0 0 0
639 633 1881 1664 618 1632 -812 -603 -1421 -1608 0 1182 -1351 0 1719 930 -1164 -1674 -558 0 362 -1098 -1566 -184 179 -1253 -1225 0 0 -1204 -513 1155 -1253 0 860 -1352 1002 -640 -1485 -1043 -1440 960 0 -1350 300 -1152 -834 -447 0 0 0 -292 426 -133 0 -650 0 -1000 532 0 -910 0 0 242 244 -896 875 0 0 0 0 0 -904 0 -832 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -296 0 0 648 -532 0 0 0 0 0 558 -434 0 0 0 -240 0 0 0 357 -104 0 0 0 0 0 0 37 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -152 0 0 0 0 120 0 0 0 0 0 0
642 636 1890 1672 0 1640 -816 -606 -1428 -1616 0 1188 -1358 1755 1728 935 -1170 -1683 -561 1323 364 -1104 -1575 -185 180 -1260 -1232 1602 1020 -1211 -516 1162 -1260 0 0 0 1008 -644 -1494 -1050 -1449 966 -1064 0 302 -1160 -840 -450 0 444 705 -294 0 -134 0 -655 -1048 0 536 0 0 -1143 0 0 246 -903 0 605 -238 0 -224 0 0 0 0 -206 -515 -300 -106 648 0 0 0 0 0 0 -810 0 0 774 0 -415 0 0 0 0 0 657 -539 -132 0 0 -288 198 0 0 0 -171 0 0 0 0 0 364 0 0 329 0 0 0 230 38 0 0 0 -152 0 0 0 0 0 0 0 0 0 0 105 0 0 0 0 0 0 0 0 0 0 0 0 0
645 639 1899 1680 621 1648 0 -609 0 -1624 0 1194 -1365 1764 1737 940 -1176 0 -564 1330 366 -1110 -1584 -186 0 -1267 -1239 1611 1026 0 -519 1169 -1267 0 865 0 1014 -648 -1503 -1057 0 972 -1071 -1359 304 0 -846 0 0 0 710 -296 429 -135 -786 -660 0 -1008 540 0 0 -1152 0 0 248 0 882 610 -240 0 -226 -840 0 0 0 -208 0 -303 0 654 412 -510 0 707 0 -963 -819 0 356 783 0 0 -430 0 0 0 -666 0 0 -134 0 0 -292 0 567 -441 0 0 0 -244 192 0 0 371 0 -88 0 0 0 0 0 0 0 0 0 0 0 0 -208 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
648 642 1908 1688 624 0 -820 -612 -1435 -1632 0 1200 -1372 0 0 945 -1182 -1692 -567 1337 0 0 -1593 -187 181 -1274 -1246 1620 1032 -1218 0 1176 -1274 0 870 -1360 1020 -652 -1512 -1064 -1458 978 0 -1368 306 -1168 -852 -453 1192 447 715 -298 432 -136 -792 -665 -1056 0 544 0 0 -1161 0 0 250 0 889 0 0 0 -228 0 0 0 0 0 -520 -306 0 0 416 0 0 0 0 -972 0 -316 0 0 0 0 0 0 0 0 -675 0 -546 -136 -448 0 0 0 0 0 0 0 0 -248 0 0 468 378 0 0 336 0 0 0 0 0 396 -76 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
651 645 1917 1696 627 1656 -824 -615 0 -1640 0 1206 -1379 1773 1746 950 -1188 -1701 -570 1344 368 -1116 -1602 0 182 0 -1253 0 0 -1225 -522 0 -1281 0 875 -1368 1026 -656 -1521 -1071 -1467 0 0 -1377 308 -1176 -858 -456 1200 0 720 -300 435 -137 -798 0 -1064 -1016 548 0 0 -1170 0 244 252 -910 896 0 -242 0 0 0 0 0 -840 0 0 -309 0 0 0 0 0 0 0 0 0 0 360 792 0 -420 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -305 0 0 0 0 354 0 0 -106 0 343 0 0 0 0 0 0 -78 0 0 0 0 0 0 0 -168 112 0 0 0 0 0 0 0 0 0 0 128 0 0 0 0 0 0
654 648 1926 1704 630 1664 -828 -618 -1442 -1648 0 1212 -1386 1782 1755 955 -1194 -1710 -573 1351 370 -1122 -1611 -188 183 0 -1260 1629 1038 -1232 -525 1183 -1288 0 880 -1376 0 -660 -1530 -1078 -1476 0 -1078 -1386 310 0 0 -459 0 450 725 -302 438 -138 0 -670 -1072 0 552 0 -917 0 0 0 254 -917 903 0 0 0 0 -848 0 -888 0 -210 0 -312 -107 660 0 0 0 714 0 -981 -828 0 364 0 0 0 0 0 0 0 0 666 -553 0 -455 0 0 0 0 0 0 0 657 0 196 0 477 0 0 0 350 -384 0 0 0 0 0 0 0 0 0 0 0 180 -270 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
657 651 1935 1712 633 1672 -832 -621 -1449 -1656 0 1218 -1393 1791 1764 960 -1200 -1719 -576 0 0 -1128 -1620 -189 0 0 -1267 0 1044 -1239 -528 1190 -1295 0 885 -1384 1032 -664 0 0 0 0 -1085 -1395 312 0 -864 0 0 453 730 0 441 -139 0 -675 -1080 -1024 556 0 -924 -1179 0 246 256 0 910 0 0 0 -230 -856 0 0 0 0 -525 -315 0 666 0 -515 0 0 752 -990 -837 0 0 801 0 -425 -435 0 -300 0 0 0 0 0 0 0 0 0 576 0 -310 0 0 -252 0 0 0 0 0 0 0 0 -384 0 0 39 0 0 0 0 35 0 -216 186 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
660 654 1944 1720 636 1680 -836 -624 0 -1664 0 1224 -1400 1800 1773 965 -1206 -1728 0 1358 372 -1134 -1629 -190 184 0 0 1638 1050 -1246 -531 1197 -1302 0 890 0 0 -668 -1539 0 -1485 984 -1092 -1404 0 -1184 -870 0 0 456 0 -304 444 -140 0 0 -1088 -1032 560 0 0 -1188 0 0 0 -924 0 615 -244 0 -232 -864 0 0 0 0 -530 -318 -108 672 0 -520 0 0 0 0 -846 0 368 0 0 0 0 0 0 0 -684 0 -560 -138 0 0 0 0 0 0 0 -174 0 0 0 0 0 385 0 -90 0 -392 0 0 0 40 405 0 0 0 0 0 0 0 -279 0 0 -115 0 -152 0 0 0 0 0 0 0 0 0 0 0 0 0 0
663 657 1953 1728 639 1688 -840 -627 -1456 -1672 0 1230 -1407 1809 1782 970 -1212 0 -579 1365 374 -1140 -1638 0 185 -1281 -1274 1647 1056 -1253 -534 0 -1309 0 895 -1392 1038 -672 -1548 -1085 -1494 0 -1099 -1413 314 0 -876 -462 0 0 735 0 0 -141 -804 -680 -1096 0 564 0 -931 0 0 0 258 -931 0 0 0 0 -234 -872 -912 -896 0 -212 -535 0 -109 678 420 -525 0 0 0 0 -855 -320 372 810 0 -430 -440 0 0 0 -693 0 0 0 -462 0 -296 0 0 0 -315 0 0 0 0 0 0 0 -108 -92 357 0 0 230 0 0 0 0 0 -156 36 0 0 192 0 0 0 0 0 0 0 0 0 0 91 0 0 0 0 0 0 0 0 0
